Hole_ID,Depth_From,Depth_To,Mg_ppm,Al_ppm,Si_ppm,P_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Pb_ppm,LE_ppm
MSDP12,215.7,216.6,16118.68,81785.27,340416.26,149.54,36778.4,1845.8,2315.94,49.13,109.89,2258.78,41772.05,17.58,96.99,535.02,177.07,83.19,15.24,128.44,13.31,8.54,436.37,461136.03
MSDP12,216.6,217.5,28901.7,78413.38,335385.47,398.75,32694.47,2314.98,1990.38,48.58,107.72,1832.7,30803.27,17.93,86.8,346.69,163.12,89.89,15.31,140.39,16.7,9.86,249.08,476471.53
MSDP12,217.5,218.4,18429.39,78196.49,345943.85,159.44,35886.5,1763.35,2241.89,46.15,119.42,2103.16,34638.53,19.04,103.0,436.39,180.61,79.35,14.83,149.81,18.51,10.04,260.51,470300.85
MSDP12,218.4,219.3,13955.64,76196.45,344473.35,127.38,35688.54,1296.58,2134.97,45.15,95.62,2458.05,36778.83,22.25,128.98,574.75,198.15,64.43,13.68,165.1,18.82,8.42,293.73,473186.93
MSDP12,219.3,220.36,13141.61,79968.35,347737.65,125.84,35850.33,1942.0,2218.52,39.85,101.56,2912.63,32719.34,17.4,98.15,906.89,178.88,78.66,13.91,157.62,18.12,11.49,171.42,477505.94
MSDP12,220.36,221.43,16105.4,77667.13,348845.56,152.13,36879.52,2499.02,2232.99,47.18,124.09,2981.44,29734.99,12.41,59.04,605.36,186.93,81.64,16.65,136.33,18.22,11.0,183.23,477832.05
MSDP12,221.43,222.5,17122.92,76857.83,350172.34,155.96,36767.8,2665.25,2256.68,46.94,123.61,3087.6,29735.79,6.49004933092729,88.95,858.56,192.73,80.62,16.9,162.98,17.01,9.57,257.38,475126.68
MSDP12,222.5,223.56,13769.09,75995.43,349755.2,162.55,37024.99,2405.66,2189.77,53.01,135.32,2918.92,28933.85,17.66,87.63,897.93,195.05,82.22,15.69,157.85,15.82,9.42,272.4,480461.37
MSDP12,223.56,224.63,15683.89,75675.33,349976.73,160.08,38165.55,2014.87,2179.02,50.22,162.58,2616.27,28865.16,18.81,67.19,691.34,207.41,78.13,14.75,174.4,17.24,10.57,231.03,477513.77
MSDP12,224.63,225.7,15190.44,77092.19,352269.94,134.75,38962.06,1907.38,2266.07,41.86,149.17,2471.13,28533.78,14.53,65.38,610.79,211.49,77.48,14.71,161.76,18.98,10.59,211.28,474024.22
MSDP12,225.7,226.93,14785.92,77139.89,354556.02,132.5,38770.84,1999.04,1540.92,33.08,172.83,1960.46,31659.48,15.61,76.41,827.45,243.41,55.98,13.5,103.85,11.76,12.35,349.39,465849.89
MSDP12,226.93,228.16,13220.39,76163.68,358709.06,199.87,40463.6,1004.22,1645.46,40.04,126.87,2133.07,28047.05,9.82,60.76,648.49,230.23,62.28,12.83,116.09,14.49,9.26,295.58,469305.15
MSDP12,228.16,229.4,13750.85,73399.99,361966.16,141.55,42211.71,1319.57,1747.03,57.22,154.35,2180.05,26292.76,13.2,59.18,583.59,231.22,67.9,13.05,117.11,16.14,10.77,246.35,468033.14
MSDP12,229.4,230.65,16698.19,70465.29,361551.92,112.27,39244.27,983.29,1781.65,47.94,157.77,2264.63,29255.67,11.2,77.14,615.74,232.61,61.27,12.57,125.51,15.83,10.72,326.99,467154.4
MSDP12,230.65,231.9,17582.42,66026.3,328427.83,183.42,32623.04,1004.7,1560.3,36.73,137.65,2534.06,68091.24,11.36,132.78,1896.73,215.43,47.84,12.58,128.78,13.12,13.38,585.87,427056.17
MSDP12,231.9,233.0,18513.16,74256.35,346579.19,236.32,39241.77,1286.7,1889.12,41.35,99.2,2779.61,46864.91,13.03,63.3,1099.69,252.51,52.26,13.7,128.71,16.61,8.26,399.57,439651.1
MSDP12,233.0,234.1,14025.87,75700.8,355779.44,339.62,40823.63,1278.81,1852.11,57.69,59.8,2359.38,30632.11,5.6711590831161995,25.62,488.24,227.04,65.63,13.35,142.57,19.09,8.6,209.39,464103.95
MSDP12,234.1,235.22,15046.4,77050.44,344877.85,389.15,34911.42,2413.35,2337.98,61.57,123.56,2744.88,33349.97,12.17,32.24,512.37,222.43,86.29,15.53,148.49,22.28,10.11,173.21,477596.87
MSDP12,235.22,236.35,16290.41,80028.73,342410.42,452.57,35122.86,2773.95,2363.17,64.88,112.36,2814.67,34442.93,16.51,45.49,523.25,229.61,89.11,18.74,149.14,22.65,10.0,177.04,474558.37
MSDP12,236.35,237.49,18399.02,83084.06,331595.39,323.39,35994.15,2517.06,2417.95,54.98,140.93,2598.57,42423.64,20.18,46.99,736.57,239.87,71.27,16.66,134.5,21.44,10.37,296.02,467314.13
MSDP12,237.49,238.63,18735.1,81612.13,348386.34,234.19,38331.89,1850.19,2079.68,46.55,181.0,2458.38,38396.25,12.33,56.19,666.48,234.96,72.67,14.73,123.56,18.11,12.33,235.7,455662.8
MSDP12,238.63,239.76,15341.07,77111.31,348909.95,216.53,39165.55,1654.93,2056.68,34.08,137.85,2158.03,31883.67,12.89,28.12,443.1,210.29,78.76,12.25,125.54,18.79,11.35,152.79,472394.08
MSDP12,239.76,240.9,12595.89,75586.43,354850.33,257.63,41056.39,1766.34,1961.2,53.22,135.18,1999.5,28353.85,14.19,22.7,324.43,207.6,89.73,14.6,133.7,18.63,9.33,124.99,475969.15
MSDP12,240.9,242.1,17271.83,77778.96,349104.21,198.41,46783.51,1596.73,1891.46,40.07,81.02,2255.24,30209.35,13.9,17.48,656.78,278.67,75.09,13.23,126.7,19.8,7.48,313.09,463985.75
MSDP12,242.1,243.3,17935.85,79406.07,346686.21,290.05,46195.42,1752.6,2084.35,60.47,137.04,2455.42,34550.45,9.41,5.23370502894054,542.18,283.18,71.26,18.96,129.06,19.14,11.57,508.55,455443.34
MSDP12,243.3,244.5,12143.91,75350.61,355970.85,470.54,42412.19,2336.36,2092.89,59.51,141.8,2221.45,32633.34,8.53,13.78,341.41,248.1,81.31,26.6,125.99,18.22,11.66,317.4,464360.78
MSDP12,244.5,245.7,13102.89,74278.77,358851.55,194.02,41253.37,3785.5,1916.46,56.65,138.09,2306.19,27626.62,6.38460191613093,5.142488675178179,266.93,230.78,87.03,14.9,125.8,16.03,12.23,157.22,469577.66
MSDP12,245.7,246.9,15595.04,67679.47,335739.33,112.45,39411.96,3064.54,1446.84,49.94,156.98,1782.36,25379.96,9.37,11.15,291.0,201.3,79.75,12.15,103.61,13.25,13.26,129.49,503126.23
MSDP12,246.9,248.65,11037.05,69933.97,351858.91,239.11,41034.18,2418.1,1712.31,35.32,145.79,1653.78,27322.65,15.24,5.393168461330731,364.24,204.8,82.68,13.1,111.79,16.03,11.79,138.38,485842.42
MSDP12,248.65,250.4,14666.24,68855.74,349712.82,379.77,39075.93,4014.97,2052.52,53.04,178.92,2193.73,29779.27,22.66,30.84,337.12,195.77,91.53,13.21,143.85,20.65,9.41,124.31,482397.46
MSDP12,250.4,251.68,22842.82,76719.29,330835.66,682.48,32792.58,8246.13,3615.73,94.78,200.8,3318.8,44042.19,38.28,73.69,472.95,219.51,124.0,20.83,212.0,26.43,7.44,166.72,465521.48
MSDP12,251.68,252.96,23271.48,71194.01,310422.53,910.16,28877.4,10428.2,3754.14,122.93,176.51,2447.01,41595.46,39.58,65.33,307.84,195.8,175.63,24.44,213.25,21.82,4.52,115.99,499091.92
MSDP12,252.96,254.25,25422.54,73013.72,320696.04,800.29,29829.32,11147.88,3781.47,128.28,159.84,2073.55,40990.86,34.08,47.81,264.17,194.13,208.28,22.78,209.08,22.97,5.78,95.2,485592.05
MSDP12,254.25,255.76,22083.38,74943.51,322259.53,714.48,30883.54,9290.11,3829.4,76.6,169.14,2843.59,43082.56,35.07,75.71,864.3,210.03,179.81,24.72,213.35,22.96,7.65,772.23,480295.4
MSDP12,255.76,257.28,23008.22,73218.35,312064.66,492.93,27075.77,8843.22,3594.71,85.65,181.77,2873.49,46520.99,36.37,102.44,1315.51,192.02,152.83,25.84,203.76,19.85,5.8,1384.07,492301.42
MSDP12,257.28,258.8,24011.0,76639.37,330277.58,418.51,27097.49,9385.41,3708.5,73.26,177.29,2266.43,46553.85,29.76,71.92,822.24,185.24,145.17,26.0,209.22,19.82,6.89,818.4,471964.03
MSDP12,258.8,259.8,20262.06,74034.01,314959.77,386.3,27514.52,8242.6,3711.76,71.97,157.31,2038.48,46871.35,32.5,65.67,777.99,183.73,134.57,25.01,204.86,23.19,8.13,566.37,492884.57
MSDP12,259.8,260.8,19938.26,75858.05,328847.82,259.68,28187.81,7827.11,3478.58,58.14,191.73,1915.39,45077.15,31.42,65.92,630.94,181.05,128.64,23.37,191.11,24.18,7.04,437.66,480553.93
MSDP12,260.8,261.8,14379.92,71500.42,330725.97,224.29,26913.04,7006.98,3160.31,81.5,152.51,1724.13,40235.66,27.61,48.27,510.72,168.81,116.26,19.67,164.32,25.16,8.17,304.07,496539.23
MSDP12,261.8,262.63,22181.25,73096.19,332007.18,220.52,26953.48,7149.94,3385.36,85.34,187.03,1724.91,42152.72,25.02,46.76,469.75,169.31,121.2,22.21,171.31,25.4,8.36,286.37,484260.84
MSDP12,262.63,263.46,21167.23,74111.7,338940.82,212.61,25478.55,8226.39,3646.82,68.48,157.62,1602.36,45138.32,28.83,30.55,466.44,172.75,131.97,22.04,183.87,25.62,7.85,321.53,476497.93
MSDP12,263.46,264.3,21747.59,75191.34,336652.52,126.56,26070.66,7295.54,3564.62,50.87,175.5,2485.45,44834.04,27.69,24.35,442.9,167.13,110.67,20.11,177.91,24.44,7.56,272.71,476754.17
MSDP12,264.3,265.1,19920.48,71490.13,335788.01,120.73,30728.62,5489.32,3235.96,48.22,133.42,1982.79,35318.19,20.31,23.31,313.73,163.58,96.68,15.55,176.72,23.12,7.55,186.54,491225.96
MSDP12,265.1,265.9,16740.28,68673.87,327795.14,136.85,30611.95,5145.32,2610.63,56.44,130.45,1539.25,31652.86,15.43,19.76,296.86,155.66,95.54,15.61,170.21,21.89,6.95,149.72,510836.12
MSDP12,265.9,266.7,14834.84,71906.93,334672.36,207.49,30882.71,5310.11,2744.76,53.26,118.62,1545.4,32024.52,23.23,16.26,261.33,161.33,104.13,14.68,159.75,21.91,7.47,146.08,501599.67
MSDP12,266.7,267.7,19362.64,71222.33,305137.53,419.86,31713.6,9878.94,2827.41,69.82,140.81,2221.33,36190.1,26.44,19.94,424.59,174.66,120.11,18.0,176.93,22.08,9.1,183.34,516118.75
MSDP12,267.7,268.7,20135.36,70918.35,293955.4,498.5,31120.34,9505.27,2822.87,83.76,166.3,2457.99,36764.13,28.82,22.36,341.6,179.12,118.02,17.36,175.26,19.56,7.95,144.26,525600.0
MSDP12,268.7,269.7,21158.0,73260.42,297313.11,586.04,31978.18,11663.23,3114.06,96.57,198.09,2129.32,38631.52,34.41,25.17,267.3,184.12,186.85,16.16,183.72,18.32,7.42,136.78,514541.73
MSDP12,269.7,271.1,21942.19,71292.37,296770.92,647.18,31959.55,12039.65,3143.52,120.89,169.94,2034.65,38890.93,32.27,26.35,241.85,187.82,216.91,16.12,176.99,19.45,8.42,136.97,516408.03
MSDP12,271.1,272.5,25549.2,76170.79,303355.08,509.36,28586.5,13727.62,3744.67,116.72,195.33,1863.09,46134.25,38.71,37.63,343.54,188.63,235.07,20.3,209.28,19.61,7.34,137.0,496328.76
MSDP12,272.5,273.9,20130.51,70861.29,281702.25,353.2,25410.58,10999.95,3265.62,79.85,175.2,1594.41,39208.25,38.47,31.77,293.56,163.78,193.16,16.12,163.01,14.99,5.73,111.42,543333.93
MSDP12,273.9,274.56,18703.18,75889.38,324637.08,341.78,30755.48,10286.03,3182.14,99.42,156.94,1754.12,39126.62,29.47,33.84,261.42,181.37,182.29,19.58,171.13,20.28,9.32,103.35,491939.51
MSDP12,274.56,275.23,20536.23,75561.06,335032.77,371.92,29582.83,9924.71,2894.1,82.12,175.33,1617.34,36026.5,35.84,35.12,228.73,171.62,173.85,18.6,168.78,17.24,7.97,98.04,485054.14
MSDP12,275.23,275.9,22049.74,76898.72,332174.2,292.42,28925.93,9410.35,3348.09,90.6,175.24,2046.06,39245.65,36.24,27.2,208.43,182.02,164.42,20.29,187.13,19.87,8.23,90.71,481648.27
MSDP12,275.9,277.23,24804.08,78361.51,318948.94,372.39,28537.43,9639.5,3827.46,83.16,170.28,3147.55,46454.93,35.48,23.96,249.76,193.82,157.1,20.6,202.14,25.07,7.2,108.33,480718.32
MSDP12,277.23,278.56,23407.79,72598.3,309687.61,325.23,24547.89,9086.73,3565.94,85.09,172.89,2787.1,46410.22,34.98,30.74,451.19,186.06,144.27,20.65,231.61,24.13,8.25,297.13,500542.91
MSDP12,278.56,279.9,28769.88,78836.79,315023.45,360.63,27481.99,8999.78,4100.62,81.06,163.72,3383.5,55265.46,31.2,27.12,410.77,225.59,119.87,23.02,220.22,23.38,8.76,328.24,463075.02
MSDP12,279.9,280.9,26462.75,72940.28,295556.42,244.16,24942.21,9346.43,3870.31,78.01,172.87,3019.75,50937.95,34.11,21.85,326.31,206.99,118.29,24.22,202.6,22.38,5.82,244.01,500976.47
MSDP12,280.9,281.9,18133.62,70863.8,290441.59,314.62,22675.55,9678.68,3779.24,69.56,169.57,2572.41,49068.91,29.8,38.42,293.06,190.75,125.96,24.0,222.14,20.36,5.3,190.15,522285.49
MSDP12,281.9,282.9,17715.08,69995.91,291636.45,246.21,22365.68,9617.22,3553.81,80.85,157.48,2380.67,46817.53,30.04,26.82,271.48,184.03,127.03,22.9,213.71,19.2,5.46,176.04,526537.09
MSDP12,282.9,283.9,20409.93,65209.55,285076.32,173.36,23894.1,8902.99,3059.3,56.98,180.27,1594.58,38706.66,27.26,45.51,493.23,152.56,137.14,21.85,216.17,16.67,4.69,157.44,546735.5
MSDP12,283.9,284.9,15739.69,62915.47,307376.64,138.13,27085.29,8132.31,2753.34,77.73,106.91,1284.94,32948.44,23.72,32.35,321.18,148.3,131.17,20.72,186.3,13.93,3.55,117.93,537202.78
MSDP12,284.9,285.9,17544.57,65986.32,304127.19,262.53,23840.4,10596.75,3613.89,76.15,108.59,1693.63,40634.3,27.42,44.7,230.24,153.58,147.9,25.77,208.29,17.14,3.03,91.54,527792.18
MSDP12,285.9,286.9,19515.98,70341.55,315028.13,151.5,23331.07,11843.25,3906.18,65.46,156.77,3259.25,54319.81,34.35,79.25,780.22,180.4,145.76,26.46,222.17,18.15,10.93,538.87,485347.06
MSDP12,286.9,287.9,23870.13,68824.55,308570.25,209.81,23903.39,11030.9,4296.0,72.31,157.08,4760.4,54451.85,37.22,62.2,759.91,209.18,131.18,28.74,225.83,18.77,9.23,522.2,486966.95
MSDP12,287.9,288.9,27510.01,72582.88,315256.28,235.9,24822.5,11155.28,4223.23,75.75,154.58,4663.62,54140.16,35.84,59.28,768.17,211.37,132.84,28.71,237.91,18.66,8.06,449.57,473181.76
MSDP12,288.9,289.76,25007.0,63922.71,279943.18,184.15,21834.01,10856.86,3724.24,63.44,128.18,3845.74,44449.47,33.78,50.26,662.18,186.07,123.83,23.3,207.37,14.61,2.97,313.82,538473.86
MSDP12,289.76,290.63,23456.4,68672.21,309988.09,198.39,24242.36,12729.55,4113.82,69.92,189.46,3561.32,45998.65,35.18,47.5,423.34,203.29,146.28,28.14,217.07,17.59,5.77,236.35,499942.75
MSDP12,290.63,291.5,22211.44,65325.11,305199.19,325.96,23913.8,10376.73,3690.65,65.29,155.56,4241.64,49820.25,38.2,111.26,610.29,205.78,108.61,26.4,205.68,17.12,5.92,632.68,498605.86
MSDP12,291.5,292.33,21965.41,64788.83,310393.4,442.6,25799.26,9497.64,3459.63,76.02,124.85,4534.6,50048.43,31.04,223.98,745.22,213.17,100.85,28.47,203.34,17.89,7.25,917.16,489984.57
MSDP12,292.33,293.16,22453.28,70271.62,327992.71,460.5,28524.17,9376.58,3578.37,78.92,124.39,5032.71,51623.71,30.65,272.36,852.26,232.79,97.52,31.03,230.8,21.62,8.05,1040.86,459820.85
MSDP12,293.16,294.0,22161.79,69574.54,332249.21,508.32,29109.78,9106.04,3508.66,72.73,137.26,4907.63,48591.05,26.65,217.79,876.56,234.22,94.48,27.46,210.7,22.78,7.19,888.73,461529.36
MSDP12,294.0,295.0,24867.18,71767.88,334445.01,391.64,28841.67,9959.61,3674.26,80.17,151.02,4606.4,49572.34,26.22,158.03,816.56,231.09,108.92,27.09,205.91,20.65,7.39,754.33,456331.98
MSDP12,295.0,296.0,19579.4,72570.56,346398.32,413.47,33006.75,7612.62,2869.33,70.09,124.08,3592.3,37927.54,16.19,96.6,667.89,215.79,101.95,27.2,180.61,16.71,7.61,508.58,465440.91
MSDP12,296.0,297.0,19062.0,70796.7,346080.56,355.79,33523.19,6743.7,2856.16,63.2,127.01,3401.87,38613.29,24.49,94.53,814.03,222.85,93.28,25.8,186.7,18.29,8.52,536.91,464205.65
MSDP12,297.0,297.9,19251.71,71696.9,337834.42,469.78,32557.53,7307.24,3194.17,63.2,128.41,3602.22,41339.82,25.65,92.18,809.09,227.87,93.98,27.62,201.82,18.04,7.62,538.46,468509.75
MSDP12,297.9,299.44,23557.04,74035.18,327833.21,449.1,28741.09,7226.75,3868.28,60.51,167.5,4935.76,54188.97,33.36,90.9,860.17,238.03,78.12,31.67,195.14,24.4,9.45,479.64,458511.16
MSDP12,299.44,300.98,18031.77,70945.92,333012.18,1288.7,25256.82,10395.86,3728.38,68.95,153.55,4600.63,49175.75,28.12,65.62,718.9,212.17,104.84,41.29,250.4,29.72,9.8,366.37,468047.83
MSDP12,300.98,302.53,15922.26,75832.12,334761.6,1221.06,24952.91,13237.89,3491.12,59.46,148.71,3561.48,36732.65,18.59,39.37,462.9,205.78,167.84,39.23,228.18,28.75,9.52,230.68,480584.75
MSDP12,302.53,304.07,19753.34,76003.11,338324.37,1127.83,25327.03,12872.51,3290.32,60.59,138.31,3578.23,36964.84,16.4,48.46,704.22,214.06,169.72,36.47,244.41,26.75,9.41,296.75,472221.27
MSDP12,304.07,305.61,20006.88,74531.1,341733.77,1179.43,26552.82,12415.72,3376.05,46.23,153.62,4324.41,36065.83,20.51,127.12,2006.51,240.24,132.56,35.45,222.64,22.18,7.57,632.32,466614.15
MSDP12,305.61,307.15,15777.65,72352.06,343787.98,887.04,28433.28,10437.61,2844.67,60.52,91.31,4211.0,35837.62,20.37,106.36,2023.4,232.57,113.1,32.86,199.64,21.85,6.19,1083.35,470497.46
MSDP12,307.15,308.7,17608.72,72460.21,340843.51,823.77,30353.96,9666.73,2781.11,65.1,109.57,3766.83,36277.71,18.32,75.12,1539.5,225.58,114.64,29.76,192.63,22.81,10.29,800.98,472031.11
MSDP12,308.7,310.25,18698.34,72819.54,350394.12,626.93,35679.92,6450.9,2135.89,44.87,124.72,3053.99,32514.67,21.11,54.63,973.88,230.13,95.5,24.12,154.95,18.23,9.85,497.7,467041.4
MSDP12,310.25,311.8,14746.71,71592.1,355350.01,521.66,37149.81,5343.27,2073.0,43.78,144.6,2728.54,30305.7,18.42,35.38,723.31,221.67,93.23,20.57,139.07,16.12,9.48,387.16,471799.06
MSDP12,311.8,313.46,12235.24,69280.23,354870.28,528.38,35825.08,5601.04,1984.28,61.51,111.09,2547.86,29462.89,11.02,34.06,881.7,202.57,96.24,21.88,149.15,17.18,10.09,374.52,478717.29
MSDP12,313.46,315.13,14921.21,69031.0,353872.67,1149.84,31439.19,7181.7,2574.45,70.48,125.78,3522.2,34216.95,17.38,57.88,823.1,205.18,89.53,33.1,165.93,22.48,6.61,404.49,471158.73
MSDP12,315.13,316.8,15681.29,67942.84,342338.81,928.79,28466.73,6183.15,2465.2,56.11,111.06,3462.49,34360.75,17.53,56.18,714.19,189.62,81.29,26.84,167.19,22.93,9.87,322.56,487858.24
MSDP12,316.8,318.46,16540.37,70639.23,354361.29,715.25,32839.39,5407.36,2242.42,38.85,135.73,2870.01,29188.37,14.85,43.23,533.5,189.24,92.15,24.58,146.79,20.37,8.69,265.89,477362.27
MSDP12,318.46,320.13,11288.44,71680.56,354133.49,552.71,38994.04,4533.4,2052.74,65.08,140.6,2498.22,25055.71,17.99,28.89,481.25,206.64,93.05,24.03,136.1,19.77,9.95,254.84,482821.99
MSDP12,320.13,321.8,13287.86,74551.18,352263.98,431.58,39696.71,5782.29,1923.11,62.06,102.03,2073.0,19126.28,14.98,19.05,299.88,206.71,127.3,21.92,128.89,23.45,9.04,176.74,487042.57
MSDP12,321.8,323.35,9758.88,75040.3,344761.74,521.77,35913.75,8061.25,2224.49,62.37,135.1,2349.86,24166.7,11.22,20.62,444.79,205.79,141.59,25.73,149.46,26.1,10.54,215.16,492231.64
MSDP12,323.35,324.9,13435.91,77464.46,350464.02,697.76,33163.47,12203.69,2496.91,59.91,152.77,2324.02,24480.61,20.39,48.58,547.31,205.51,167.86,25.75,177.4,26.4,9.29,232.2,477769.78
MSDP12,324.9,325.9,12899.72,72663.29,352181.89,564.57,26735.84,17548.76,2497.76,52.94,146.31,2302.02,23856.29,11.11,55.72,759.78,183.23,164.67,22.27,198.75,26.03,7.87,219.5,483514.13
MSDP12,325.9,326.9,15884.88,70139.62,336046.68,568.51,25933.48,16647.97,2677.94,48.0,175.32,2346.73,29092.34,12.74,71.12,4515.15,183.61,161.22,25.19,184.46,26.76,12.83,552.88,490210.69
MSDP12,326.9,327.9,12965.99,77770.37,312012.37,992.33,23583.26,27201.68,3254.44,37.35,155.65,2099.85,21051.67,9.95,72.15,2145.61,188.84,191.14,29.99,219.83,33.93,8.9,312.56,513052.93
MSDP12,327.9,328.9,13649.52,82927.65,311723.03,952.18,21527.93,29129.59,3213.93,36.61,160.53,2190.55,20029.83,16.8,61.86,1575.93,182.59,246.81,27.59,220.15,36.8,9.83,242.54,509670.72
MSDP12,328.9,329.9,15286.04,95834.54,310386.51,765.61,20275.57,29055.31,3267.02,55.53,133.02,2330.29,16867.56,15.0,33.58,893.43,183.73,341.44,27.61,235.75,38.87,6.84,152.87,502307.1
MSDP12,329.9,330.9,18233.06,95754.69,312350.87,739.93,20504.89,28725.8,3249.58,34.4,112.84,2343.45,16436.29,10.28,28.35,765.9,184.91,337.27,27.94,231.16,39.77,6.13,164.64,498278.65
MSDP12,330.9,331.9,15179.96,83548.47,296690.76,521.17,27327.99,18238.67,3071.87,54.33,140.12,2387.53,21318.97,10.54,37.4,1205.69,224.56,200.75,26.42,202.6,33.85,6.58,301.78,524974.25
MSDP12,331.9,332.9,9881.08,80591.12,318562.97,401.65,32588.74,14282.51,2255.25,46.79,111.64,1897.19,22437.12,6.5564297538511696,51.37,860.3,263.88,143.66,18.69,201.23,24.48,7.21,224.69,507660.49
MSDP12,332.9,333.9,15425.93,81013.09,332405.56,298.86,36288.76,13320.03,2150.03,56.77,100.79,1940.25,20316.28,10.76,40.68,624.54,285.11,133.85,19.24,195.09,22.1,7.17,199.82,488960.87
MSDP12,333.9,335.05,13762.8,72634.92,313979.81,256.66,36810.98,10141.79,1702.26,49.02,70.03,1558.5,16482.36,9.13,28.85,431.12,238.89,122.9,15.34,136.05,17.44,5.11,170.54,527221.99
MSDP12,335.05,336.2,10543.11,69191.28,311470.77,193.63,37044.98,8930.05,1624.13,52.03,83.28,1439.88,15992.53,6.38040954072661,26.52,377.38,223.31,119.02,15.38,120.89,15.19,5.32,148.2,538521.37
MSDP12,336.2,336.9,12875.88,74980.69,335152.31,273.71,39404.18,9951.05,1916.15,42.18,90.96,1600.24,17548.95,12.03,28.31,512.26,240.25,137.69,17.63,130.15,19.61,6.81,166.15,500407.85
MSDP12,336.9,337.9,6944.98,71792.4,319241.22,265.9,35704.27,9725.24,1809.83,44.7,122.02,1572.37,19095.06,15.22,17.18,763.9,219.34,129.97,17.14,127.78,18.49,6.8,190.03,528104.09
MSDP12,337.9,338.9,14112.09,73531.92,327252.62,282.96,32599.35,12253.78,1917.37,59.46,119.5,1836.06,21769.27,13.24,34.3,686.03,227.5,104.97,18.92,135.58,18.45,6.1,204.51,506209.25
MSDP12,338.9,339.9,13154.02,74700.18,317483.09,245.93,32259.25,18167.62,2173.81,37.74,75.97,2303.85,34236.47,10.78,55.29,572.76,232.08,93.29,19.39,155.7,17.99,6.13,186.6,486349.16
MSDP12,339.9,340.9,12699.71,73898.89,335411.65,263.74,31904.66,16197.29,2204.55,41.24,95.03,2054.0,36386.24,18.44,72.21,481.18,234.25,73.32,18.55,182.14,18.97,8.18,157.52,465845.04
MSDP12,340.9,341.9,14008.13,71126.55,334517.34,195.14,30285.21,13468.56,1823.8,38.18,74.73,1810.2,32612.11,10.28,60.77,379.07,221.86,67.0,15.97,166.38,19.71,6.94,121.31,479638.12
MSDP12,341.9,342.9,13824.38,69919.44,321558.23,201.8,29217.37,12373.4,1773.6,45.0,79.79,1706.7,28231.94,15.28,49.97,334.22,215.11,67.66,15.48,141.99,16.82,4.06,110.02,504548.65
MSDP12,342.9,343.9,11119.38,64314.05,307821.23,42.706606391468796,27311.32,9630.21,1534.55,34.89,69.07,1401.19,23862.98,6.058640275050241,65.63,433.08,198.2,59.27,13.41,130.68,15.17,4.37,110.46,540103.05
MSDP12,343.9,344.9,13440.28,64912.91,325461.69,43.90838997654021,27053.29,10184.57,1509.68,44.72,87.08,1390.72,25793.57,9.26,105.74,428.87,197.1,57.26,13.04,121.21,16.22,4.63,100.35,516435.23
MSDP12,344.9,345.9,12784.82,64064.01,334199.04,42.349895665602105,27030.42,8973.4,1298.22,28.72,68.06,1205.69,23296.69,6.07038411698017,131.39,347.74,196.06,49.16,11.84,120.14,16.09,5.49,86.0,513807.84
MSDP12,345.9,346.9,11546.72,72638.14,367040.97,43.93878445369061,30112.32,7801.28,1388.18,24.37,50.04,1065.6,24928.38,10.28,127.04,267.73,211.6,43.12,12.65,129.28,16.44,4.86,69.13,467922.73
MSDP12,346.9,347.9,10484.84,71906.06,363874.96,40.085122482193,30346.33,7375.99,1364.71,17.4942039468012,65.69,1066.05,24673.3,10.11,110.24,282.93,217.59,42.74,12.38,136.0,17.39,7.99,69.5,473795.49
MSDP12,347.9,348.9,9479.27,72125.74,358166.24,43.1527447211961,30165.55,8079.32,1513.96,28.68,79.27,1176.51,24949.23,9.89,110.03,276.96,219.48,46.92,13.25,138.27,17.98,5.74,80.37,479491.62
MSDP12,348.9,349.9,9873.69,76894.29,343451.8,423.58,33172.14,9943.61,2458.54,69.19,60.36,2104.59,30377.51,12.44,66.76,356.81,259.69,75.19,16.59,219.45,19.45,5.41,101.92,473687.8
MSDP12,349.9,350.9,15968.67,79088.68,344231.66,481.02,33479.11,10294.9,2548.27,85.64,98.41,2209.94,30672.06,12.43,82.13,523.44,258.17,81.14,17.62,222.5,19.51,5.43,95.32,463994.53
MSDP12,350.9,351.9,15755.96,76317.45,343357.04,403.52,31364.95,10224.07,2470.24,71.94,107.3,2107.1,29149.91,14.92,66.81,422.59,236.41,82.09,18.71,195.7,19.61,6.03,112.1,472466.16
MSDP12,351.9,352.9,13547.34,75368.55,345264.3,425.1,32193.22,9640.3,2425.49,61.73,87.25,1986.57,28841.28,15.51,76.21,436.88,237.33,75.76,16.31,211.23,19.23,6.28,135.8,473766.78
MSDP12,352.9,353.9,14007.56,73566.51,341988.98,397.98,33638.13,8372.93,2225.97,60.03,84.42,1861.28,27841.46,15.28,67.28,449.34,247.33,73.42,14.09,188.24,18.82,5.56,199.0,480032.32
